student_id,subject,mean_score,min_score,max_score,test_count,attendance_pct,study_hours,trend,label
5163,Physics,34.75,26,53,4,76.95,2.78,-27,1
5164,English,46.666666666666664,42,52,3,66.68,3.4,4,0
5164,Math,67.0,57,76,4,66.68,3.4,4,0
5164,Physics,72.0,61,86,4,66.68,3.4,11,0
5165,English,60.666666666666664,52,65,3,70.41,4.24,0,0
5165,Math,30.5,19,40,6,70.41,4.24,-1,1
5165,Physics,40.0,29,48,5,70.41,4.24,15,1
5166,English,53.75,51,60,4,83.02,3.81,0,0
5166,Math,47.0,38,56,2,83.02,3.81,18,0
5166,Physics,86.0,82,92,3,83.02,3.81,2,0
5167,English,44.333333333333336,39,47,3,65.76,2.61,0,0
5167,Math,40.666666666666664,36,45,3,65.76,2.61,5,0
5167,Physics,46.75,39,51,4,65.76,2.61,-9,0
5168,English,52.333333333333336,44,58,3,77.81,2.64,14,0
5168,Math,65.33333333333333,64,67,3,77.81,2.64,-3,0
5168,Physics,56.166666666666664,45,71,6,77.81,2.64,-25,0
5169,English,45.5,33,58,6,78.57,2.67,11,1
5169,Math,69.5,57,82,2,78.57,2.67,-25,0
5169,Physics,45.166666666666664,33,55,6,78.57,2.67,6,1
5170,English,59.75,52,76,4,66.56,3.45,-5,0
5170,Math,75.0,64,86,6,66.56,3.45,0,0
5170,Physics,54.333333333333336,46,59,3,66.56,3.45,12,0
5171,English,41.25,29,47,4,69.24,2.68,-18,1
5171,Math,44.5,35,50,6,69.24,2.68,14,0
5171,Physics,41.0,32,59,3,69.24,2.68,27,1
5172,English,28.0,17,39,6,58.33,2.0,0,1
5172,Math,52.0,40,56,4,58.33,2.0,0,0
5172,Physics,64.2,51,69,5,58.33,2.0,-15,1
5173,English,65.16666666666667,56,78,6,54.87,2.91,-3,0
5173,Math,47.25,41,51,4,54.87,2.91,3,0
5173,Physics,27.0,17,39,6,54.87,2.91,18,1
5174,English,68.66666666666667,65,75,3,78.67,3.32,-1,0
5174,Math,36.166666666666664,29,42,6,78.67,3.32,0,1
5174,Physics,24.75,22,30,4,78.67,3.32,-7,1
5175,English,50.8,37,65,5,92.87,2.94,-28,0
5175,Math,38.8,31,46,5,92.87,2.94,8,1
5175,Physics,47.4,43,56,5,92.87,2.94,13,0
5176,English,43.0,31,52,6,58.72,2.76,5,1
5176,Math,35.75,24,45,4,58.72,2.76,-21,1
5176,Physics,40.5,33,48,2,58.72,2.76,-15,1
5177,English,63.75,58,68,4,80.48,1.61,-1,0
5177,Math,58.0,51,70,5,80.48,1.61,-5,0
5177,Physics,63.0,51,75,2,80.48,1.61,24,0
5178,English,50.0,48,52,2,70.13,3.13,4,0
5178,Math,59.0,53,70,3,70.13,3.13,-1,0
5178,Physics,74.33333333333333,68,85,3,70.13,3.13,2,0
5179,English,32.333333333333336,25,38,6,80.43,2.66,-7,1
5179,Math,35.25,26,47,4,80.43,2.66,-14,1
5179,Physics,48.833333333333336,44,63,6,80.43,2.66,-12,0
5180,English,44.666666666666664,28,55,3,94.63,0.95,23,1
5180,Math,52.5,45,60,2,94.63,0.95,15,0
5180,Physics,57.25,53,60,4,94.63,0.95,-4,0
5181,English,68.66666666666667,60,78,3,64.71,1.96,18,0
5181,Math,53.25,42,64,4,64.71,1.96,-2,0
5181,Physics,31.5,21,42,2,64.71,1.96,-21,1
5182,English,49.0,45,52,3,56.58,1.21,-2,0
5182,Math,64.25,56,69,4,56.58,1.21,-8,0
5182,Physics,69.2,63,83,5,56.58,1.21,20,0
5183,English,58.8,48,71,5,87.13,1.39,-18,0
5183,Math,48.5,41,56,2,87.13,1.39,15,0
5183,Physics,62.5,61,64,2,87.13,1.39,3,0
5184,English,68.33333333333333,63,71,3,65.57,3.85,-8,0
5184,Math,55.8,41,65,5,65.57,3.85,-19,0
5184,Physics,33.4,22,45,5,65.57,3.85,2,1
5185,English,33.0,23,44,3,75.58,1.44,-12,1
5185,Math,42.333333333333336,37,50,3,75.58,1.44,-3,0
5185,Physics,43.333333333333336,40,49,3,75.58,1.44,8,0
5186,English,64.0,46,75,3,82.28,2.96,29,0
5186,Math,70.6,61,87,5,82.28,2.96,15,0
5186,Physics,71.5,69,74,2,82.28,2.96,5,0
5187,English,37.5,27,42,4,83.34,2.94,15,1
5187,Math,72.0,61,81,3,83.34,2.94,-20,0
5187,Physics,70.83333333333333,64,78,6,83.34,2.94,-13,0
5188,English,32.5,30,35,2,100.0,2.44,5,1
5188,Math,39.5,29,45,4,100.0,2.44,16,1
5188,Physics,65.8,54,76,5,100.0,2.44,8,0
5189,English,65.0,55,78,5,61.55,2.01,-9,0
5189,Math,20.2,16,32,5,61.55,2.01,15,1
5189,Physics,72.66666666666667,56,81,3,61.55,2.01,25,0
5190,English,29.8,21,41,5,98.03,2.12,-7,1
5190,Math,46.75,36,52,4,98.03,2.12,1,0
5190,Physics,56.666666666666664,43,69,6,98.03,2.12,-2,0
5191,English,57.0,57,57,3,70.46,1.63,0,0
5191,Math,51.833333333333336,46,63,6,70.46,1.63,-6,0
5191,Physics,63.333333333333336,54,69,3,70.46,1.63,13,0
5192,English,74.5,64,85,2,64.33,3.45,21,0
5192,Math,76.16666666666667,69,84,6,64.33,3.45,-10,0
5192,Physics,69.8,61,80,5,64.33,3.45,-7,0
5193,English,27.5,25,30,2,74.81,1.99,5,1
5193,Math,51.0,44,60,3,74.81,1.99,5,0
5193,Physics,65.33333333333333,53,73,3,74.81,1.99,17,0
5194,English,59.0,55,63,2,77.0,2.6,-8,0
5194,Math,52.5,43,70,6,77.0,2.6,-11,0
5194,Physics,41.333333333333336,37,49,6,77.0,2.6,-11,0
5195,English,58.333333333333336,54,66,3,77.4,1.52,-12,0
5195,Math,59.75,42,69,4,77.4,1.52,-1,0
5195,Physics,65.33333333333333,58,76,6,77.4,1.52,10,0
5196,English,69.75,62,77,4,60.97,2.06,-7,0
5196,Math,31.0,17,45,6,60.97,2.06,22,1
5196,Physics,69.0,64,77,3,60.97,2.06,13,0
5197,English,53.2,43,69,5,77.35,2.91,-1,0
5197,Math,54.5,41,64,6,77.35,2.91,-7,0
5197,Physics,74.83333333333333,64,89,6,77.35,2.91,4,0
5198,English,65.0,53,76,5,86.73,2.29,10,0
5198,Math,58.0,54,62,5,86.73,2.29,3,0
5198,Physics,75.66666666666667,65,86,6,86.73,2.29,18,0
5199,English,37.666666666666664,26,51,6,81.07,2.62,-15,1
5199,Math,75.25,70,84,4,81.07,2.62,-10,0
5199,Physics,31.0,19,43,6,81.07,2.62,13,1
5200,English,44.0,31,52,5,76.72,3.17,10,1
5200,Math,49.0,39,61,5,76.72,3.17,-19,0
5200,Physics,70.0,66,74,2,76.72,3.17,8,0
5201,English,37.5,24,52,6,61.77,3.36,14,1
5201,Math,51.5,41,69,4,61.77,3.36,18,0
5201,Physics,51.6,43,64,5,61.77,3.36,-13,1
5202,English,48.75,39,65,4,74.33,3.32,13,0
5202,Math,73.75,64,87,4,74.33,3.32,-5,0
5202,Physics,40.4,30,56,5,74.33,3.32,-26,1
5203,English,44.2,27,53,5,66.78,1.18,6,1
5203,Math,50.666666666666664,38,60,6,66.78,1.18,-4,0
5203,Physics,26.5,25,28,2,66.78,1.18,-3,1
5204,English,31.75,22,39,4,72.41,0.92,-6,1
5204,Math,73.25,61,90,4,72.41,0.92,-20,0
5204,Physics,72.5,59,81,4,72.41,0.92,-8,0
5205,English,59.0,53,65,2,60.77,5.43,12,0
5205,Math,50.0,38,60,6,60.77,5.43,19,0
5205,Physics,31.666666666666668,29,33,3,60.77,5.43,0,1
5206,English,72.0,66,83,3,71.49,2.18,-16,0
5206,Math,71.75,60,84,4,71.49,2.18,3,0
5206,Physics,57.0,44,64,3,71.49,2.18,-1,0
5207,English,33.6,20,44,5,72.76,2.72,12,1
5207,Math,53.8,50,63,5,72.76,2.72,13,0
5207,Physics,64.5,62,67,2,72.76,2.72,-5,0
5208,English,53.0,50,56,5,77.03,3.04,6,0
5208,Math,37.25,22,48,4,77.03,3.04,16,1
5208,Physics,70.0,58,77,3,77.03,3.04,-19,0
5209,English,51.0,51,51,2,79.95,3.37,0,0
5209,Math,53.0,46,60,2,79.95,3.37,14,0
5209,Physics,78.75,73,83,4,79.95,3.37,9,0
5210,English,47.166666666666664,33,57,6,54.8,2.17,-11,1
5210,Math,49.666666666666664,39,62,3,54.8,2.17,-9,0
5210,Physics,30.0,20,40,2,54.8,2.17,20,1
5211,English,73.25,61,87,4,77.63,3.81,-23,0
5211,Math,34.833333333333336,20,44,6,77.63,3.81,-17,1
5211,Physics,47.666666666666664,40,63,3,77.63,3.81,-23,0
5212,English,84.0,81,87,2,76.56,1.12,6,0
5212,Math,43.8,38,48,5,76.56,1.12,-2,0
5212,Physics,74.75,61,84,4,76.56,1.12,4,0
5213,English,27.75,18,33,4,77.52,3.07,4,1
5213,Math,63.2,55,74,5,77.52,3.07,-3,0
5213,Physics,51.333333333333336,45,55,3,77.52,3.07,-10,0
5214,English,36.0,27,45,2,96.09,3.05,-18,1
5214,Math,32.0,27,37,2,96.09,3.05,10,1
5214,Physics,78.0,69,87,2,96.09,3.05,18,0
5215,English,39.2,28,54,5,82.01,1.79,26,1
5215,Math,49.666666666666664,36,57,3,82.01,1.79,-21,0
5215,Physics,48.0,39,53,3,82.01,1.79,-1,0
5216,English,37.333333333333336,30,50,3,71.54,3.43,20,1
5216,Math,68.83333333333333,60,76,6,71.54,3.43,-7,0
5216,Physics,38.2,26,50,5,71.54,3.43,-9,1
5217,English,82.5,77,88,2,71.48,0.87,11,0
5217,Math,46.0,42,53,3,71.48,0.87,-1,0
5217,Physics,35.0,26,48,4,71.48,0.87,14,1
5218,English,39.0,35,43,2,88.06,3.04,8,1
5218,Math,82.5,79,86,2,88.06,3.04,7,0
5218,Physics,80.66666666666667,73,86,3,88.06,3.04,-10,0
5219,English,43.0,37,52,3,77.9,4.48,-15,0
5219,Math,36.5,28,46,4,77.9,4.48,-8,1
5219,Physics,77.0,75,79,2,77.9,4.48,-4,0
5220,English,75.33333333333333,65,82,3,95.36,0.5,14,0
5220,Math,39.5,30,49,2,95.36,0.5,19,1
5220,Physics,64.5,49,72,4,95.36,0.5,3,0
5221,English,37.333333333333336,26,47,6,61.2,2.44,11,1
5221,Math,76.66666666666667,71,82,3,61.2,2.44,-11,1
5221,Physics,47.75,38,60,4,61.2,2.44,15,0
5222,English,65.0,54,76,2,81.43,2.76,22,0
5222,Math,29.25,23,35,4,81.43,2.76,3,1
5222,Physics,33.333333333333336,23,43,3,81.43,2.76,-11,1
5223,English,78.75,74,87,4,75.99,2.66,-13,0
5223,Math,83.0,79,87,2,75.99,2.66,8,0
5223,Physics,77.16666666666667,68,85,6,75.99,2.66,0,0
5224,English,61.4,49,69,5,92.73,1.91,15,0
5224,Math,76.33333333333333,63,88,3,92.73,1.91,-10,0
5224,Physics,72.4,65,79,5,92.73,1.91,-5,0
5225,English,39.333333333333336,27,53,3,86.54,3.21,15,1
5225,Math,48.666666666666664,42,56,3,86.54,3.21,-6,0
5225,Physics,32.0,22,42,4,86.54,3.21,4,1
5226,English,73.5,62,85,2,93.79,4.54,23,0
5226,Math,43.75,33,57,4,93.79,4.54,3,1
5226,Physics,28.25,17,39,4,93.79,4.54,22,1
5227,English,55.5,50,61,2,78.95,2.96,11,0
5227,Math,34.333333333333336,32,38,3,78.95,2.96,1,1
5227,Physics,76.8,73,85,5,78.95,2.96,-6,0
5228,English,51.0,46,56,2,64.4,2.16,10,0
5228,Math,72.5,56,84,6,64.4,2.16,-11,1
5228,Physics,70.25,59,79,4,64.4,2.16,20,0
5229,English,56.333333333333336,54,58,3,63.81,3.85,1,0
5229,Math,44.0,41,47,2,63.81,3.85,-6,0
5229,Physics,64.66666666666667,59,76,6,63.81,3.85,12,0
5230,English,63.25,57,73,4,81.19,3.14,9,0
5230,Math,53.5,53,54,2,81.19,3.14,1,0
5230,Physics,41.75,31,59,4,81.19,3.14,-15,1
5231,English,26.75,17,43,4,93.19,1.82,-7,1
5231,Math,48.333333333333336,42,54,3,93.19,1.82,5,0
5231,Physics,46.4,41,55,5,93.19,1.82,2,0
5232,English,60.333333333333336,51,73,3,94.08,2.84,22,0
5232,Math,62.333333333333336,49,71,3,94.08,2.84,4,0
5232,Physics,79.0,66,88,4,94.08,2.84,10,0
5233,English,40.666666666666664,28,52,6,65.94,4.36,21,1
5233,Math,31.0,29,33,2,65.94,4.36,-4,1
5233,Physics,36.75,28,45,4,65.94,4.36,-17,1
5234,English,53.0,49,58,3,62.82,1.85,6,0
5234,Math,68.0,60,78,4,62.82,1.85,-11,1
5234,Physics,73.33333333333333,72,75,3,62.82,1.85,2,0
5235,English,65.2,56,75,5,87.82,1.98,-7,0
5235,Math,71.5,63,83,6,87.82,1.98,-16,0
5235,Physics,43.0,27,54,3,87.82,1.98,-21,1
5236,English,55.5,51,60,2,80.67,1.27,-9,0
5236,Math,54.0,47,59,4,80.67,1.27,12,0
5236,Physics,33.5,24,43,2,80.67,1.27,-19,1
5237,English,68.0,59,80,4,92.15,4.07,10,0
5237,Math,61.5,51,76,6,92.15,4.07,25,0
5237,Physics,77.5,67,89,6,92.15,4.07,-13,0
5238,English,54.0,52,56,2,80.75,2.65,4,0
5238,Math,63.666666666666664,48,74,3,80.75,2.65,26,0
5238,Physics,41.0,33,60,4,80.75,2.65,-27,1
5239,English,71.33333333333333,62,85,3,79.82,1.6,-23,0
5239,Math,50.0,40,65,3,79.82,1.6,20,0
5239,Physics,38.666666666666664,31,45,3,79.82,1.6,-9,1
5240,English,53.333333333333336,43,68,3,59.42,2.55,-25,1
5240,Math,55.6,43,66,5,59.42,2.55,12,0
5240,Physics,69.5,65,74,2,59.42,2.55,-9,0
5241,English,76.0,66,85,4,73.91,1.9,-15,0
5241,Math,80.83333333333333,67,91,6,73.91,1.9,12,0
5241,Physics,41.0,36,46,2,73.91,1.9,-10,0
5242,English,59.25,50,71,4,73.04,2.77,-21,0
5242,Math,63.0,57,67,3,73.04,2.77,8,0
5242,Physics,31.0,21,41,2,73.04,2.77,-20,1
5243,English,75.8,64,91,5,83.42,1.21,-3,0
5243,Math,37.0,29,47,5,83.42,1.21,-13,1
5243,Physics,63.0,61,65,2,83.42,1.21,-4,0
5244,English,68.5,61,76,2,88.03,5.18,15,0
5244,Math,82.8,72,90,5,88.03,5.18,-18,0
5244,Physics,49.0,44,54,2,88.03,5.18,10,0
5245,English,63.6,55,75,5,74.58,0.88,-8,0
5245,Math,73.0,66,80,6,74.58,0.88,3,0
5245,Physics,64.66666666666667,53,77,3,74.58,0.88,-11,0
5246,English,75.0,67,82,4,96.81,2.95,4,0
5246,Math,70.25,58,77,4,96.81,2.95,0,0
5246,Physics,38.0,33,43,2,96.81,2.95,10,1
5247,English,57.0,53,64,3,62.79,1.53,1,0
5247,Math,56.25,51,62,4,62.79,1.53,-8,0
5247,Physics,67.6,54,79,5,62.79,1.53,1,0
5248,English,58.25,50,70,4,95.61,2.95,16,0
5248,Math,40.5,39,42,2,95.61,2.95,3,0
5248,Physics,39.833333333333336,32,53,6,95.61,2.95,4,1
5249,English,59.2,49,73,5,70.61,2.24,22,0
5249,Math,41.75,29,52,4,70.61,2.24,4,1
5249,Physics,46.75,43,50,4,70.61,2.24,2,0
5250,English,44.0,34,54,2,67.44,1.54,20,1
5250,Math,73.0,69,77,2,67.44,1.54,8,0
5250,Physics,49.0,40,58,2,67.44,1.54,-18,0
5251,English,41.6,32,46,5,72.7,2.6,-2,1
5251,Math,53.5,49,58,2,72.7,2.6,9,0
5251,Physics,29.333333333333332,19,39,6,72.7,2.6,-16,1
5252,English,53.666666666666664,43,67,3,77.05,1.17,8,0
5252,Math,63.0,51,72,4,77.05,1.17,-19,0
5252,Physics,76.8,67,88,5,77.05,1.17,-21,0
5253,English,25.333333333333332,22,27,3,65.97,1.24,-5,1
5253,Math,22.833333333333332,16,41,6,65.97,1.24,-25,1
5253,Physics,60.25,45,72,4,65.97,1.24,9,0
5254,English,65.33333333333333,55,75,3,79.97,1.09,-11,0
5254,Math,55.333333333333336,46,72,3,79.97,1.09,-2,0
5254,Physics,69.0,56,78,3,79.97,1.09,-17,0
5255,English,34.0,32,36,2,81.92,1.88,-4,1
5255,Math,43.666666666666664,37,49,3,81.92,1.88,-8,0
5255,Physics,40.666666666666664,36,53,6,81.92,1.88,1,0
5256,English,81.0,79,83,2,78.87,3.91,-4,0
5256,Math,55.0,42,63,5,78.87,3.91,-4,0
5256,Physics,47.666666666666664,44,53,3,78.87,3.91,2,0
5257,English,68.25,54,78,4,89.58,3.02,24,0
5257,Math,71.75,56,85,4,89.58,3.02,-15,0
5257,Physics,49.0,37,59,5,89.58,3.02,-4,0
5258,English,42.333333333333336,34,55,6,90.65,2.46,7,1
5258,Math,71.0,60,82,2,90.65,2.46,22,0
5258,Physics,42.0,42,42,2,90.65,2.46,0,0
5259,English,41.2,34,57,5,78.63,0.5,-5,1
5259,Math,61.0,52,70,4,78.63,0.5,10,0
5259,Physics,69.66666666666667,62,78,6,78.63,0.5,11,0
5260,English,45.8,33,53,5,69.95,0.5,-4,1
5260,Math,54.333333333333336,44,64,3,69.95,0.5,-11,0
5260,Physics,74.0,72,76,2,69.95,0.5,4,0
5261,English,29.6,20,43,5,72.98,2.92,-5,1
5261,Math,60.666666666666664,55,70,3,72.98,2.92,15,0
5261,Physics,67.5,58,75,4,72.98,2.92,3,0
5262,English,73.33333333333333,68,79,6,82.81,1.36,0,0
5262,Math,54.0,46,67,3,82.81,1.36,18,0
5262,Physics,57.5,55,60,2,82.81,1.36,-5,0
5263,English,64.8,52,76,5,83.86,0.73,-17,0
5263,Math,29.833333333333332,17,40,6,83.86,0.73,-1,1
5263,Physics,68.5,64,76,4,83.86,0.73,10,0
5264,English,46.8,32,56,5,79.65,1.84,0,1
5264,Math,80.5,78,83,2,79.65,1.84,5,0
5264,Physics,46.6,38,53,5,79.65,1.84,6,0
5265,English,78.0,78,78,2,58.84,1.79,0,0
5265,Math,69.25,66,73,4,58.84,1.79,-1,0
5265,Physics,58.0,46,66,3,58.84,1.79,-20,1
5266,English,33.8,24,51,5,69.42,3.58,-3,1
5266,Math,58.6,46,70,5,69.42,3.58,16,0
5266,Physics,68.33333333333333,64,76,6,69.42,3.58,1,0
5267,English,38.5,32,45,2,66.27,3.63,13,1
5267,Math,77.0,61,88,5,66.27,3.63,14,0
5267,Physics,56.2,45,62,5,66.27,3.63,0,0
5268,English,73.25,62,82,4,78.24,2.11,1,0
5268,Math,51.8,42,64,5,78.24,2.11,-8,0
5268,Physics,46.25,38,54,4,78.24,2.11,15,0
5269,English,27.333333333333332,23,31,3,72.22,1.11,-3,1
5269,Math,31.0,22,38,6,72.22,1.11,-6,1
5269,Physics,55.5,52,59,2,72.22,1.11,7,0
5270,English,62.0,50,73,4,76.02,1.03,-2,0
5270,Math,63.666666666666664,53,80,3,76.02,1.03,-27,0
5270,Physics,51.333333333333336,37,61,3,76.02,1.03,5,0
5271,English,67.0,52,81,6,87.61,1.56,21,0
5271,Math,59.5,53,66,4,87.61,1.56,13,0
5271,Physics,39.0,27,52,3,87.61,1.56,-14,1
5272,English,44.6,30,57,5,63.86,2.23,-6,1
5272,Math,76.5,73,80,2,63.86,2.23,-7,0
5272,Physics,52.2,44,60,5,63.86,2.23,7,0
5273,English,50.5,47,54,2,74.49,3.69,7,0
5273,Math,74.0,62,85,6,74.49,3.69,-14,0
5273,Physics,37.0,18,46,6,74.49,3.69,4,1
5274,English,76.0,73,79,2,71.54,0.71,6,0
5274,Math,41.5,41,42,2,71.54,0.71,-1,0
5274,Physics,35.5,32,39,2,71.54,0.71,7,1
5275,English,73.0,68,78,2,47.84,1.76,-10,0
5275,Math,39.833333333333336,29,48,6,47.84,1.76,9,1
5275,Physics,40.5,34,52,6,47.84,1.76,-12,1
5276,English,30.666666666666668,25,37,3,68.14,2.92,5,1
5276,Math,44.0,29,55,6,68.14,2.92,2,1
5276,Physics,75.25,74,77,4,68.14,2.92,-3,0
5277,English,31.0,27,43,5,53.33,2.95,-1,1
5277,Math,46.4,34,60,5,53.33,2.95,21,1
5277,Physics,74.0,60,89,5,53.33,2.95,-29,1
5278,English,45.166666666666664,36,52,6,72.24,4.26,0,0
5278,Math,61.333333333333336,54,69,3,72.24,4.26,-7,0
5278,Physics,67.4,57,84,5,72.24,4.26,-20,0
5279,English,47.333333333333336,40,55,6,52.96,3.18,-11,1
5279,Math,22.833333333333332,18,28,6,52.96,3.18,1,1
5279,Physics,55.5,47,69,6,52.96,3.18,-9,0
5280,English,68.8,58,82,5,57.11,1.59,22,0
5280,Math,60.0,51,72,6,57.11,1.59,10,0
5280,Physics,66.5,63,70,2,57.11,1.59,-7,0
5281,English,49.0,38,60,2,68.12,2.36,-22,0
5281,Math,46.0,41,52,3,68.12,2.36,-11,0
5281,Physics,66.5,65,68,2,68.12,2.36,-3,0
5282,English,64.5,57,72,4,73.37,1.24,-1,0
5282,Math,61.333333333333336,50,72,3,73.37,1.24,-12,0
5282,Physics,39.75,24,49,4,73.37,1.24,0,1
5283,English,33.5,23,41,4,70.93,2.25,-7,1
5283,Math,70.0,64,78,3,70.93,2.25,14,0
5283,Physics,53.666666666666664,42,63,3,70.93,2.25,-7,0
5284,English,57.6,44,67,5,71.53,2.85,15,0
5284,Math,37.5,28,48,6,71.53,2.85,-20,1
5284,Physics,63.8,54,75,5,71.53,2.85,0,0
5285,English,37.0,31,43,2,81.68,3.48,-12,1
5285,Math,75.5,70,81,2,81.68,3.48,-11,0
5285,Physics,47.0,41,54,5,81.68,3.48,13,0
5286,English,42.166666666666664,30,55,6,81.91,2.65,13,1
5286,Math,68.2,55,73,5,81.91,2.65,1,0
5286,Physics,39.166666666666664,30,53,6,81.91,2.65,16,1
5287,English,29.25,25,35,4,73.92,3.74,-10,1
5287,Math,43.0,36,54,4,73.92,3.74,7,0
5287,Physics,66.5,63,70,2,73.92,3.74,-7,0
5288,English,68.66666666666667,57,83,6,66.5,0.96,-18,0
5288,Math,61.666666666666664,52,69,6,66.5,0.96,9,0
5288,Physics,69.33333333333333,58,79,6,66.5,0.96,-12,0
5289,English,62.0,58,66,3,80.59,1.71,8,0
5289,Math,58.0,53,66,4,80.59,1.71,-3,0
5289,Physics,68.5,66,71,2,80.59,1.71,-5,0
5290,English,61.5,53,71,6,65.44,3.8,1,0
5290,Math,28.666666666666668,20,37,6,65.44,3.8,-8,1
5290,Physics,36.666666666666664,24,47,3,65.44,3.8,23,1
5291,English,74.0,66,81,4,54.05,2.96,6,0
5291,Math,73.5,68,79,2,54.05,2.96,-11,1
5291,Physics,55.25,47,62,4,54.05,2.96,7,0
5292,English,63.25,52,73,4,85.44,0.54,-2,0
5292,Math,24.666666666666668,19,30,3,85.44,0.54,6,1
5292,Physics,39.5,31,48,2,85.44,0.54,-17,1
5293,English,50.333333333333336,42,64,6,59.02,4.23,0,0
5293,Math,68.5,68,69,2,59.02,4.23,-1,0
5293,Physics,69.0,64,77,5,59.02,4.23,7,0
5294,English,59.25,53,77,4,58.77,1.48,0,0
5294,Math,37.8,24,49,5,58.77,1.48,19,1
5294,Physics,42.666666666666664,36,56,3,58.77,1.48,20,0
5295,English,25.5,19,32,2,85.86,1.5,-13,1
5295,Math,49.0,46,52,2,85.86,1.5,-6,0
5295,Physics,46.0,38,54,2,85.86,1.5,16,0
5296,English,32.333333333333336,30,36,3,86.5,4.4,1,1
5296,Math,35.0,23,41,4,86.5,4.4,4,1
5296,Physics,39.0,34,43,5,86.5,4.4,-4,1
5297,English,49.0,43,54,3,100.0,1.9,4,0
5297,Math,55.0,49,62,3,100.0,1.9,-5,0
5297,Physics,46.8,41,55,5,100.0,1.9,-13,0
5298,English,60.5,49,72,6,80.19,3.62,-20,0
5298,Math,73.33333333333333,61,81,6,80.19,3.62,-3,0
5298,Physics,71.33333333333333,67,80,3,80.19,3.62,0,0
5299,English,58.0,56,60,2,84.94,1.21,-4,0
5299,Math,40.5,36,45,2,84.94,1.21,-9,0
5299,Physics,63.0,54,78,6,84.94,1.21,9,0
5300,English,38.25,27,48,4,86.93,3.5,-8,1
5300,Math,69.6,56,77,5,86.93,3.5,-20,0
5300,Physics,55.2,35,62,5,86.93,3.5,24,0
5301,English,45.0,37,53,2,77.42,2.78,-16,0
5301,Math,29.5,29,30,2,77.42,2.78,-1,1
5301,Physics,55.666666666666664,44,70,6,77.42,2.78,2,0
5302,English,58.2,51,63,5,72.32,4.73,5,0
5302,Math,23.5,23,24,2,72.32,4.73,-1,1
5302,Physics,30.0,20,40,2,72.32,4.73,-20,1
5303,English,66.16666666666667,58,84,6,89.16,3.0,4,0
5303,Math,44.4,31,56,5,89.16,3.0,8,1
5303,Physics,49.0,41,57,2,89.16,3.0,-16,0
5304,English,49.0,43,55,3,83.89,0.5,-6,0
5304,Math,52.0,38,64,5,83.89,0.5,-13,0
5304,Physics,54.0,50,61,4,83.89,0.5,6,0
5305,English,55.4,49,72,5,77.73,3.4,0,0
5305,Math,42.8,33,49,5,77.73,3.4,-16,1
5305,Physics,62.5,55,70,6,77.73,3.4,11,0
5306,English,51.333333333333336,47,54,3,89.2,4.37,-7,0
5306,Math,35.666666666666664,28,50,3,89.2,4.37,-22,1
5306,Physics,70.0,64,76,2,89.2,4.37,12,0
5307,English,52.5,40,61,6,67.15,2.08,21,0
5307,Math,47.0,37,57,2,67.15,2.08,20,0
5307,Physics,22.333333333333332,16,30,3,67.15,2.08,-9,1
5308,English,48.5,40,57,6,65.15,1.25,-13,0
5308,Math,34.5,31,38,2,65.15,1.25,7,1
5308,Physics,69.0,61,79,4,65.15,1.25,-2,0
5309,English,47.833333333333336,37,58,6,87.88,4.76,-17,0
5309,Math,77.16666666666667,67,85,6,87.88,4.76,-7,0
5309,Physics,72.4,64,86,5,87.88,4.76,-22,0
5310,English,42.0,34,50,3,87.31,2.39,-16,1
5310,Math,51.0,47,55,2,87.31,2.39,-8,0
5310,Physics,64.16666666666667,51,70,6,87.31,2.39,-15,0
5311,English,39.0,37,41,2,81.67,2.32,-4,1
5311,Math,74.0,64,84,2,81.67,2.32,20,0
5311,Physics,38.25,26,54,4,81.67,2.32,11,1
5312,English,59.6,47,72,5,65.73,1.95,0,0
5312,Math,67.0,57,73,3,65.73,1.95,-2,0
5312,Physics,41.5,37,45,4,65.73,1.95,0,0
5313,English,81.5,75,84,4,84.47,2.83,9,0
5313,Math,26.666666666666668,15,36,6,84.47,2.83,-2,1
5313,Physics,44.0,38,52,3,84.47,2.83,-14,0
5314,English,52.5,38,64,6,62.89,3.17,20,0
5314,Math,63.75,58,77,4,62.89,3.17,2,0
5314,Physics,65.66666666666667,50,74,3,62.89,3.17,23,0
5315,English,53.5,44,63,2,97.85,2.42,19,0
5315,Math,66.5,56,75,6,97.85,2.42,4,0
5315,Physics,80.0,77,83,2,97.85,2.42,-6,0
5316,English,35.5,29,42,2,79.34,0.89,13,1
5316,Math,60.75,45,73,4,79.34,0.89,-12,0
5316,Physics,50.0,41,64,3,79.34,0.89,23,0
5317,English,77.5,73,82,2,79.72,1.19,9,0
5317,Math,62.0,57,67,3,79.72,1.19,-5,0
5317,Physics,38.166666666666664,25,50,6,79.72,1.19,1,1
5318,English,61.0,60,62,2,76.82,1.33,2,0
5318,Math,43.2,31,52,5,76.82,1.33,-3,1
5318,Physics,70.75,63,84,4,76.82,1.33,0,0
5319,English,35.0,28,49,5,82.44,2.73,-1,1
5319,Math,59.0,52,68,5,82.44,2.73,-5,0
5319,Physics,42.666666666666664,29,53,3,82.44,2.73,-7,1
5320,English,70.6,61,82,5,68.26,4.26,-8,0
5320,Math,72.0,60,84,2,68.26,4.26,-24,0
5320,Physics,84.0,79,92,3,68.26,4.26,11,0
5321,English,53.666666666666664,44,72,6,78.45,3.4,-22,0
